# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Dec  5 05:36:43 2017
#
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [AU]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_bmassj:      Planet Mass or M*sin(i)[Jupiter mass]
# COLUMN pl_radj:        Planet Radius [Jupiter radii]
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN st_dist:        Distance [pc]
# COLUMN st_teff:        Effective Temperature [K]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_rad:         Stellar Radius [Solar radii]
#
rowid,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_bmassj,pl_radj,pl_dens,st_dist,st_teff,st_mass,st_rad
3189,43.31677370,,,,,0.235,,1035.00,5409.00,0.86,0.83
3190,31.00338140,,,,,0.235,,1543.00,5718.00,0.97,0.97
3191,11.79162572,,,,,0.172,,918.00,5665.00,0.94,0.93
3192,26.96443170,,,,,0.203,,1188.00,5508.00,0.90,0.87
3193,7.76846622,,,,,0.165,,884.00,5679.00,0.96,0.94
3194,8.68930730,,,,,0.260,,572.00,5403.00,0.89,0.86
3195,11.52310000,,,,0.04100,0.305,1.71000,,5699.00,1.08,1.41
3196,98.71804060,,,,,0.801,,1489.00,5857.00,1.02,1.02
3197,71.52530845,,,,,0.499,,408.00,4834.00,0.77,0.73
3198,130.35469190,,,,,0.682,,1167.00,5730.00,1.00,0.99
3199,88.40655258,,,,,0.376,,240.00,5416.00,0.95,0.99
3200,9.10967112,,,,,0.106,,240.00,5416.00,0.95,0.99
3201,16.78176602,,,,,0.207,,224.00,4990.00,0.82,0.76
3202,14.53244172,,,,,0.279,,637.00,5350.00,0.89,0.84
3203,5.24867263,,,,,0.268,,631.00,6040.00,1.10,1.15
3204,5.90741354,,,,,0.491,,749.00,4963.00,0.81,0.75
3205,9.76788050,,,,,0.184,,467.00,5421.00,0.91,0.86
3206,14.80074836,,,,,0.391,,1003.00,7005.00,1.60,2.01
3207,16.23850000,,,,0.02700,0.238,2.26000,,5690.00,1.00,1.02
3208,3.12686223,,,,,0.204,,298.00,4755.00,0.77,0.72
3209,16.87727414,,,,,0.227,,607.00,5582.00,0.96,0.90
3210,12.05707239,,,,,0.176,,439.00,5478.00,0.93,0.86
3211,9.97683705,,,,,0.237,,786.00,5461.00,0.91,0.87
3212,13.52251060,,,,,0.189,,478.00,5427.00,0.93,0.84
3213,134.25272980,,,,,0.302,,618.00,5886.00,1.05,1.15
3214,99.74762200,,,,,0.368,,773.00,5840.00,1.02,1.02
3215,13.22713379,,,,,0.210,,499.00,5178.00,0.84,0.80
3216,198.71125020,,,,,0.326,,499.00,5178.00,0.84,0.80
3217,3.69298373,,,,,0.178,,312.00,4598.00,0.76,0.70
3218,5.70940492,,,,,0.151,,312.00,4598.00,0.76,0.70
3219,34.17317140,,,,,0.185,,411.00,5214.00,0.92,0.82
3220,1.68293460,,,,,0.088,,411.00,5214.00,0.92,0.82
3221,2.58664000,,,,0.01100,0.132,5.44000,,5779.00,0.94,0.98
3222,789.00000000,,,,1.08000,,,,5779.00,0.94,0.98
3223,16.73652231,,,,,0.247,,350.00,4511.00,0.70,0.67
3224,9.59070716,,,,,0.190,,345.00,5431.00,0.88,0.85
3225,7.03932553,,,,,0.415,,1304.00,6146.00,1.15,1.22
3226,49.60773310,,,,,0.175,,297.00,5213.00,0.86,0.78
3227,4.19449651,,,,,0.140,,121.00,3687.00,0.52,0.50
3228,1.97034246,,,,,0.132,,404.00,4897.00,0.80,0.75
3229,105.95641480,,,,,0.353,,1020.00,5232.00,0.87,0.83
3230,26.85328322,,,,,0.234,,664.00,5315.00,0.87,0.83
3231,49.62215090,,,,,0.267,,624.00,6002.00,1.07,1.09
3232,8.08801350,,,,,0.243,,606.00,5310.00,0.87,0.83
3233,1.54168000,,,,0.01100,0.178,2.18000,,5539.00,0.99,1.11
3234,11.55102504,,,,,0.238,,804.00,5935.00,1.05,1.06
3235,4.46975774,,,,,0.206,,913.00,5718.00,0.98,0.96
3236,15.77382210,,,,,0.201,,702.00,6139.00,1.16,1.29
3237,60.08550820,,,,,0.211,,655.00,6052.00,1.13,1.08
3238,43.03422720,,,,,0.189,,461.00,5610.00,0.96,0.93
3239,116.33190100,,,,,0.266,,741.00,5434.00,0.91,0.85
3240,56.43499380,,,,,0.211,,563.00,5642.00,0.96,0.98
3241,105.30331480,,,,,0.291,,936.00,5637.00,0.97,0.91
3242,17.76080053,,,,,0.185,,248.00,4005.00,0.55,0.53
3243,7.96431535,,,,,0.197,,484.00,5074.00,0.82,0.78
3244,4.60358000,,,,0.01900,0.132,10.90000,,4782.00,0.79,0.73
3245,9.91723428,,,,,0.232,,933.00,5948.00,1.05,1.08
3246,0.53835431,,,,,0.136,,933.00,5948.00,1.05,1.08
3247,82.53425190,,,,,0.227,,370.00,4392.00,0.64,0.61
3248,20.16034462,,,,,0.145,,268.00,4944.00,0.80,0.74
3249,22.08557563,,,,,0.265,,298.00,3843.00,0.57,0.54
3250,1.15116651,,,,,0.143,,170.00,3934.00,0.56,0.54
3251,28.26731672,,,,,0.241,,659.00,5206.00,0.83,0.80
3252,3.77059058,,,,,0.177,,1098.00,6014.00,1.09,1.14
3253,2.70730672,,,,,0.121,,470.00,6150.00,1.22,1.56
3254,5.65377733,,,,,0.207,,996.00,6058.00,1.12,1.18
3255,5.99185702,,,,,0.209,,568.00,6237.00,1.29,1.65
3256,24.73712000,0.087500,0.290000,89.912,0.02092,0.128,12.50000,12.47,3131.00,0.15,0.19
3257,,14.700000,,50.000,,,,,,,
3258,,18.600000,,50.000,,,,,,,
3259,3.91405000,0.046400,0.000000,88.300,0.81000,0.890,1.40000,2000.00,5000.00,0.87,0.82
3260,2.14878000,0.043000,0.000000,87.000,3.70000,1.500,1.50000,188.70,7554.00,1.72,2.10
3261,,0.620000,,,0.01000,,,1000.00,,0.06,
3262,,0.720000,,,0.83000,,,5800.00,,0.30,
3263,,1.610000,,,0.07362,,,7700.00,,0.21,
3264,,3.300000,,,4.10000,,,3300.00,,0.56,
3265,2774.00000000,3.200000,,,0.03300,,,3040.00,,0.56,
3266,,2.400000,,,0.16000,,,6100.00,,0.38,
3267,1982.00000000,1.820000,,52.000,2.56000,,,5690.00,,0.19,
3268,,1.210000,,,11.00000,,,2800.00,,0.16,
3269,,0.920000,,,0.02895,,,810.00,,0.11,
3270,,1.720000,,,0.27000,,,6430.00,,0.18,
3271,,2.000000,,,1.50000,,,2300.00,5950.00,0.67,
3272,,4.140000,,,0.09439,,,7380.00,,0.75,
3273,,0.840000,,,0.05663,,,7000.00,,0.12,
3274,,1.100000,,,4.80000,,,7720.00,,0.86,
3275,,4.300000,,,11.60000,,,7560.00,,0.39,
3276,,10.200000,,,8.40000,,,5300.00,,0.49,
3277,,0.900000,,,0.02108,,,7210.00,,0.10,
3278,,0.940000,,,0.01007,,,,,0.03,
3279,,1.670000,,,2.80000,,,6500.00,,0.29,
3280,,8.300000,,,3.70000,,,5100.00,,0.75,
3281,760.00000000,1.613000,,,23.70000,,,,,1.98,
3282,121.71000000,,0.350000,,1.54000,,,,4284.00,1.35,21.80
3283,511.21000000,,0.160000,,2.18000,,,628.93,4200.00,1.37,
3284,6.95900000,,0.300000,,0.32000,,,,5780.00,1.01,
3285,5.11800000,,0.280000,,0.40000,,,,5725.00,0.96,
3286,4.08700000,,0.150000,,0.46000,,,,6165.00,1.14,
3287,677.80000000,2.380000,0.190000,,19.80000,,,2200.00,,3.90,
3288,2.64729800,0.032600,0.016000,85.270,0.81200,1.330,0.42000,224.00,3916.00,0.62,0.57
3289,5573.55000000,5.350000,0.080000,,7.33000,,,500.00,57000.00,0.54,
3290,2883.50000000,3.430000,0.190000,,2.30000,,,500.00,57000.00,0.54,
3291,2985.70000000,,0.440000,,2.78000,,,,,,
3292,,4.300000,,,2.60000,,,5800.00,,0.63,
3293,,3.600000,,,3.80000,,,3200.00,,0.46,
3294,,3.500000,,,0.04436,,,4100.00,,0.69,
3295,3285.00000000,2.600000,,,0.01700,,,6600.00,,0.22,
3296,1788.50000000,2.300000,,,0.73000,,,1510.00,,0.51,
3297,4927.50000000,4.500000,0.150000,64.000,0.27000,,,1510.00,,0.51,
3298,2557.00000000,2.590000,,,0.25171,,,2760.00,,0.41,
3299,,3.300000,,,0.06000,,,5900.00,,0.64,
3300,,18.000000,,,0.18000,,,8100.00,,0.71,
3301,,1.700000,,,4.60000,,,6800.00,,0.37,
3302,,2.720000,,,0.53000,,,2570.00,,0.26,
3303,,1.890000,,,0.88000,,,4380.00,,0.21,
3304,,4.000000,,,0.14500,,,4019.00,,1.06,
3305,,4.800000,,,0.86000,,,4019.00,,1.06,
3306,,0.870000,,,1.85000,,,1760.00,,0.02,
3307,,3.450000,,,2.73000,,,4970.00,,0.44,
3308,,0.900000,,,0.39000,,,1300.00,,0.34,
3309,,1.600000,,,0.47000,,,6700.00,,0.29,
3310,,2.700000,,,0.11012,,,3000.00,,0.56,
3311,,0.800000,,,12.56900,,,3040.00,,0.10,
3312,,3.600000,,,0.29000,,,3900.00,,0.54,
3313,,0.883000,,,0.00730,,,1161.00,,0.15,
3314,,2.600000,,,0.64000,,,6300.00,,0.46,
3315,,3.110000,,,0.51000,,,4100.00,,0.71,
3316,,4.400000,,,3.09000,,,2220.00,,0.62,
3317,,1.750000,,,0.56000,,,6860.00,,0.51,
3318,,0.730000,,,0.72000,,,8200.00,,0.10,
3319,,1.200000,,,3.90000,,,600.00,,0.33,
3320,,2.100000,,,0.06607,,,2500.00,,0.38,
3321,,5.400000,,,4.10000,,,6500.00,,0.13,
3322,,6.400000,,,4.18000,,,3410.00,,0.72,
3323,1224.00000000,2.170000,,41.200,13.38000,,,6770.00,,0.88,
3324,,1.160000,,,0.00450,,,3910.00,,0.08,
3325,1.21191890,0.023830,,77.600,1.39000,1.363,0.68000,,6050.00,1.23,1.36
3326,3.10127800,0.043400,,90.000,0.62000,1.250,0.40000,,5950.00,1.14,1.17
3327,4.01444630,0.047300,,88.300,,1.019,,,5040.00,0.85,0.83
3328,1.43247520,0.022890,,87.800,1.26000,1.093,1.20000,600.00,4790.00,0.78,0.77
3329,1.68986800,0.030350,,83.400,1.18000,1.200,0.85000,2500.00,6210.00,1.30,1.32
3330,3.97910000,0.051000,0.000000,85.700,1.01000,1.130,,,5924.00,1.14,1.14
3331,3.67724000,0.051000,0.000000,87.200,1.03000,1.360,,,6325.00,1.33,1.64
3332,2.48553350,0.030800,,79.800,4.50000,1.610,,,6933.00,1.52,1.53
3333,7300000.00000000,243.000000,,,14.00000,,,125.00,2375.00,0.02,
3334,138.31700000,0.652000,0.070200,90.050,0.53100,0.551,,1000.00,6407.00,1.53,1.73
3335,282.52550000,0.828000,0.410000,89.830,,0.903,,,5629.00,0.94,1.00
3336,3.16062960,0.037340,,88.060,2.31000,0.941,,1200.00,4400.00,0.69,0.59
3337,25.26200000,0.190000,0.000000,,0.00006,,,600.00,,,
3338,66.54190000,0.360000,0.018600,,0.01353,,,600.00,,,
3339,98.21140000,0.460000,,,0.01227,,,600.00,,,
3340,,23.000000,,,2.50000,,,,,1.35,
3341,0.09070629,0.004400,0.060000,,1.20000,,23.00000,1200.00,4500.00,1.40,0.04
3342,4.42640000,,0.000000,,0.54000,,,,6174.00,1.23,1.17
3343,2.14610000,0.031760,0.011000,,1.88000,,,,5300.00,0.94,0.83
3344,4850.00000000,5.500000,0.710000,,7.79000,,,,5300.00,0.94,0.83
3345,11.18600000,0.048500,0.350000,,0.00400,,,1.29,3050.00,0.12,0.14
3346,1.42002420,0.023320,0.000000,84.080,1.29400,1.143,1.07600,,5013.00,0.84,0.80
3347,1.33711647,0.021530,0.000000,86.120,2.49400,1.254,1.57300,,4645.00,0.74,0.78
3348,2.50792040,0.037830,0.000000,86.800,4.31000,1.096,4.00000,,6007.00,1.15,1.27
3349,1.80535640,0.028030,0.000000,87.500,6.10000,1.135,5.10000,,5215.00,0.90,0.85
3350,2.87923190,0.041270,0.000000,88.740,4.32000,1.107,3.95000,,5747.00,1.13,1.08
3351,,210.000000,,,16.00000,,,120.00,3850.00,0.87,
3352,,157.000000,,,9.00000,,,135.00,,1.00,
3353,4343.50000000,5.300000,0.000000,17.600,4.20000,,,,,0.44,
3354,9.86580000,0.049600,0.116000,,0.00440,,,3.38,3192.00,0.17,0.20
3355,,1168.000000,,,6.28536,1.220,,11.43,,,
3356,,,,,13.00000,,,,,,
3357,1.79600000,0.030000,,,9.70000,1.130,,8500.00,,1.10,1.45
3358,4.20000000,0.055000,,,3.80000,0.810,,8500.00,,1.24,1.18
3359,10.79000000,0.096800,,,1.66000,,,147.00,4620.00,1.04,1.17
3360,1.51087081,0.011110,0.081000,89.650,0.00267,0.097,3.60000,12.10,2559.00,0.08,0.12
3361,2.42182330,0.015210,0.083000,89.670,0.00434,0.094,6.45000,12.10,2559.00,0.08,0.12
3362,4.04961000,0.021440,0.070000,89.750,0.00129,0.069,4.90000,12.10,2559.00,0.08,0.12
3363,6.09961500,0.028170,0.085000,89.860,0.00195,0.082,4.40000,12.10,2559.00,0.08,0.12
3364,9.20669000,0.037100,0.063000,89.680,0.00214,0.093,3.30000,12.10,2559.00,0.08,0.12
3365,12.35294000,0.045100,0.061000,89.710,0.00422,0.101,5.20000,12.10,2559.00,0.08,0.12
3366,18.76700000,,,89.760,,0.067,,12.10,2559.00,0.08,0.12
3367,198.40000000,0.690000,0.060000,,2.50000,,,759.00,4806.00,1.15,6.85
3368,559.30000000,1.370000,0.048000,,10.00000,,,759.00,4806.00,1.15,6.85
3369,26.46800000,0.210000,0.036000,,5.40000,,,481.00,5130.00,1.87,6.26
3370,101.54000000,0.422000,0.280000,,10.78000,,,700.00,4300.00,0.97,16.21
3371,3.03006500,0.039250,,90.000,0.75200,1.067,0.76900,150.00,5230.00,0.88,0.81
3372,2.47061317,0.036700,,83.872,1.19700,1.247,0.80000,213.00,5850.00,0.98,1.00
3373,1.30618581,0.022820,0.000000,81.850,1.91000,1.336,0.99400,228.00,5650.00,0.93,0.83
3374,3.55392771,0.051600,0.016000,83.070,0.49400,1.838,0.09900,492.00,6295.00,1.45,1.81
3375,1.48224686,0.024590,,84.270,1.79000,1.194,1.31000,360.00,5171.00,0.90,0.87
3376,,670.000000,,,14.00000,,,,2700.00,0.06,
3377,5840.00000000,5.900000,0.040000,,6.30000,,,,,0.70,
3378,1916.25000000,2.800000,0.050000,,7.70000,,,,,0.70,
3379,1170.00000000,1.700000,0.000000,,3.20000,,,1400.00,29300.00,0.50,0.23
3380,4.92700000,0.057000,,55.000,0.70000,,,150.00,4250.00,1.00,2.00
3381,,102.000000,,,11.20000,,,12.70,2620.00,0.07,
3382,2.51994540,0.038890,0.000000,90.000,0.85400,1.483,0.34800,408.00,,1.24,1.47
3383,3.09276160,0.037810,,88.490,3.15000,1.080,4.14000,90.00,4675.00,0.75,0.70
3384,2.84937500,0.045700,0.000000,82.600,2.03000,1.690,0.53000,,6900.00,1.57,
3385,3.58572200,0.050600,0.000000,85.000,0.50000,1.410,0.24000,,6400.00,1.34,1.29
3386,0.92554200,0.019850,,86.300,1.49000,1.528,0.55000,470.00,6110.00,1.22,1.44
3387,1.75541370,0.029180,0.000000,83.630,1.27200,1.137,1.07400,143.00,5475.00,1.08,0.96
3388,7.87288000,0.075000,0.000000,89.700,1.80000,0.960,2.65000,,5070.00,0.89,0.90
3389,9.28971500,0.091700,0.000000,89.490,1.92500,1.085,1.86000,283.00,6055.00,1.19,1.39
3390,5.72149000,0.055000,0.000000,89.700,0.12000,0.940,0.19000,,4430.00,0.69,0.66
3391,3.72247470,0.043500,0.000000,88.600,0.48700,1.005,0.59400,121.70,4980.00,0.83,0.79
3392,4.54216875,0.058850,0.000000,86.460,0.47500,1.409,0.22800,360.00,5890.00,1.32,1.61
3393,1.54877430,0.028510,0.012000,83.960,1.76900,1.339,0.97000,460.00,5940.00,1.29,1.43
3394,10.02165000,0.094590,0.302000,89.140,0.27550,1.021,0.34450,,6038.00,1.13,1.17
3395,4.04604350,0.054530,0.000000,88.700,0.51400,1.440,0.23300,,6410.00,1.32,1.70
3396,2.49979000,0.036300,0.058000,85.000,1.23000,1.400,0.70000,333.00,5650.00,1.02,1.20
3397,1.09142030,0.023400,0.000000,83.370,1.47000,1.900,0.26600,,6360.00,1.43,1.66
3398,3.61127060,0.051400,0.057000,82.540,4.85000,1.473,2.00000,437.00,6450.00,1.39,1.87
3399,1.27492550,0.025440,0.000000,87.600,1.18300,1.865,0.24300,270.00,6459.00,1.35,1.46
3400,2.97764120,0.042630,0.000000,85.740,0.89900,1.318,0.52100,214.00,5740.00,1.17,1.28
3401,3.37265000,0.044900,0.017000,86.300,0.60000,1.240,0.43000,433.00,6050.00,1.07,1.02
3402,3.28880000,0.044900,0.180000,87.900,0.28000,0.960,0.41000,234.00,5800.00,1.12,1.27
3403,4.17806200,0.052000,,88.700,0.18000,1.370,0.09000,102.00,5620.00,1.08,1.39
3404,5.74814500,0.062800,0.096000,87.700,1.00000,0.930,1.60000,246.00,5900.00,1.00,0.90
3405,4.35301100,0.053620,0.000000,85.190,0.47700,1.389,0.22200,155.00,5826.00,1.09,1.56
3406,11.55098000,0.101200,0.000000,88.660,1.23000,0.890,2.34000,180.00,5625.00,1.04,0.96
3407,5.32202300,0.060700,0.000000,85.000,0.27000,1.220,0.20000,250.00,6030.00,1.06,1.53
3408,7.13352100,0.067000,0.000000,89.600,0.41000,0.870,0.84000,120.00,4775.00,0.80,0.74
3409,2.17642300,0.034500,0.170000,87.000,1.16000,1.210,0.88000,547.00,5700.00,1.16,1.44
3410,1.40137940,0.024300,0.000000,82.000,1.90000,1.300,1.16000,300.00,5675.00,0.98,0.96
3411,5.21535700,0.066100,,84.700,1.51000,1.380,0.77300,164.00,6260.00,1.41,2.21
3412,3.63443300,0.049400,,88.500,1.22000,1.090,1.20000,308.00,6272.00,1.22,1.36
3413,5.92426200,0.062000,0.000000,88.900,0.11700,0.800,0.31000,230.00,5310.00,0.92,0.80
3414,2.24375200,0.036000,0.091000,84.320,7.34100,1.281,4.65600,160.00,6475.00,1.21,1.31
3415,2.23598350,0.032300,0.047000,83.300,2.44000,1.440,1.10000,180.00,5260.00,0.90,0.87
3416,3.31065100,0.046900,0.000000,87.600,2.69000,1.210,1.98000,570.00,5900.00,1.25,1.37
3417,2.05286800,0.034700,0.000000,80.200,0.84000,1.530,0.31000,840.00,6010.00,1.33,1.64
3418,3.75206560,0.049900,0.000000,85.500,0.54200,1.428,0.24700,,6300.00,1.18,1.48
3419,4.53347100,0.055000,0.003000,89.200,0.31000,1.130,0.29000,,5871.00,1.08,1.14
3420,3.33260900,0.048000,0.009000,84.100,0.39000,1.550,0.15000,430.00,5914.00,1.34,1.73
3421,3.83616900,0.045300,0.007000,89.100,0.12800,0.510,1.30000,140.00,4910.00,0.84,0.76
3422,3.95162050,0.052900,0.000000,84.930,0.57400,1.065,0.64000,,5838.00,1.26,1.13
3423,3.11860090,0.042100,0.000000,85.220,0.85500,1.008,1.10400,,5700.00,1.02,0.95
3424,2.02195960,0.036500,,79.900,8.00000,1.580,,381.00,7000.00,1.59,1.79
3425,3.73543800,0.051500,0.028000,86.830,0.48600,1.991,0.08170,400.00,6650.00,1.31,1.57
3426,0.94145299,0.020260,0.009200,86.000,10.43000,1.165,8.78000,105.49,6400.00,1.28,1.23
3427,0.78883899,0.016340,0.002000,78.780,1.06900,1.392,0.49200,250.00,5568.00,0.90,1.00
3428,2.15222600,0.031380,,84.810,0.91500,1.071,0.92000,166.00,5200.00,0.89,0.84
3429,4.89962840,0.060000,0.000000,85.560,0.31100,1.462,0.13200,210.00,5940.00,1.20,1.39
3430,4.32248200,0.052000,0.000000,88.750,0.30000,1.070,0.32000,242.00,5800.00,0.89,1.14
3431,3.53273064,0.048900,,88.600,0.61700,1.199,0.44400,300.00,6153.00,1.25,1.25
3432,2.94442560,0.037600,0.062000,88.390,0.88400,0.962,,,5150.00,0.78,0.77
3433,2.34121242,0.036510,0.000000,83.640,1.07100,1.300,0.64800,,6075.00,1.18,1.33
3434,3.76482500,0.047300,0.000000,88.000,0.58000,1.220,0.42200,,5703.00,1.00,0.92
3435,2.75660040,0.039850,0.000000,82.910,1.02800,1.281,0.64900,250.00,5939.00,1.11,1.30
3436,3.40883000,0.044690,0.000000,88.610,0.90700,1.213,0.67600,410.00,6150.00,1.02,1.09
3437,3.92272700,0.045700,0.030000,88.800,0.24400,0.792,0.65000,70.00,4800.00,0.82,0.81
3438,1.84683550,0.031500,0.003000,84.060,1.98000,1.400,0.95000,220.00,6400.00,1.23,1.36
3439,3.40590960,0.046590,0.000000,84.410,0.47800,1.549,0.17200,360.00,6302.00,1.16,1.25
3440,2.71865900,0.039400,0.018000,85.300,3.60000,1.180,2.92600,,6100.00,1.10,1.11
3441,1.21986690,0.025550,,87.670,4.10000,1.497,,116.14,7430.00,1.50,1.44
3442,4.31767820,0.052400,0.038000,85.200,0.59000,1.220,0.45000,120.00,5700.00,1.01,0.93
3443,3.16157500,0.043170,0.000000,87.960,0.72000,1.320,0.42600,,5990.00,1.07,1.09
3444,1.53736596,0.026770,,83.150,2.36100,1.327,1.26000,450.00,5959.00,1.08,0.98
3445,3.57746900,0.044600,0.000000,88.820,1.80000,1.160,1.53000,343.00,5800.00,0.93,1.00
3446,6.87181500,0.075220,0.031400,88.690,2.69100,1.094,2.74000,110.00,6150.00,1.20,1.33
3447,4.05525900,0.048600,0.000000,87.830,0.28000,1.270,0.18600,230.00,5400.00,0.93,0.90
3448,1.33823251,,0.000000,86.850,1.21600,1.330,,300.00,5436.00,0.89,0.92
3449,3.05240400,0.040000,0.026000,89.400,0.94000,1.180,0.74000,180.00,5545.00,0.93,0.87
3450,421.00000000,1.070000,0.294000,,3.18000,,,180.00,5545.00,0.93,0.87
3451,4.98168190,0.056100,,88.000,0.52700,1.122,0.46400,160.00,5315.00,0.95,0.89
3452,0.81347500,0.014200,0.000000,82.600,1.78000,0.930,2.93900,80.00,4400.00,0.58,0.60
3453,2.42380390,0.034730,0.000000,86.020,0.88900,1.140,0.81100,,5410.00,0.95,0.93
3454,3.12609600,0.040500,,84.686,1.00200,0.992,1.27500,,5100.00,0.90,0.92
3455,1.43036763,0.023350,,82.800,1.91000,1.174,1.46700,,5600.00,0.83,0.86
3456,4.16071000,0.052000,0.002800,89.020,1.21000,1.150,0.98000,200.00,5576.00,1.11,1.16
3457,580.70000000,1.410000,0.360000,87.000,1.57000,,,200.00,5576.00,1.11,1.16
3458,9.09500000,0.088000,0.006000,89.220,0.05286,0.331,1.80000,200.00,5576.00,1.11,1.16
3459,0.78963600,0.017300,0.030000,86.200,0.02863,0.162,8.50000,200.00,5576.00,1.11,1.16
3460,2.14363544,0.033200,0.000000,81.990,0.90700,1.396,0.41500,,6000.00,1.06,1.52
3461,2.78173870,0.037900,0.000000,84.890,0.37800,1.115,0.36300,170.00,5600.00,0.94,0.98
3462,1.62842790,0.026700,0.038000,86.900,1.58000,1.087,1.64000,300.00,5700.00,0.96,1.03
3463,1.95509590,0.029450,0.009000,84.740,1.46800,1.153,1.27400,230.00,5400.00,0.89,0.84
3464,1.74977980,0.027200,0.000000,85.350,0.46000,1.270,0.29000,140.00,5000.00,0.87,0.79
3465,3.30984430,0.041010,0.030000,87.080,2.13200,1.074,2.28000,,4953.00,0.84,0.80
3466,2840.00000000,3.730000,0.836900,,16.35000,,,,4953.00,0.84,0.80
3467,3.69364110,0.049870,0.067000,84.970,0.63600,1.653,0.18800,200.00,6100.00,1.21,1.83
3468,4.46562910,0.055800,,89.050,0.62700,1.335,0.32900,330.00,6070.00,1.16,1.10
3469,4.61710100,0.054580,0.000000,88.500,0.57100,1.092,0.58300,255.00,5600.00,1.02,1.11
3470,2.83891856,0.037690,,86.050,0.64400,1.050,0.69300,455.00,5600.00,0.89,0.93
3471,5.01718000,0.056100,0.000000,87.400,0.89000,1.370,0.45000,300.00,5800.00,0.94,1.17
3472,7.91958500,0.069700,0.100000,89.270,0.86300,0.775,2.40000,125.00,4650.00,0.72,0.61
3473,3.36100208,0.041400,0.054000,88.380,0.48500,1.230,0.32500,,5375.00,0.84,0.86
3474,4.30500110,0.053100,0.000000,87.900,0.51400,0.860,1.10000,400.00,5900.00,1.08,1.14
3475,3.85590000,0.051400,0.260000,89.350,2.06000,1.240,1.42300,480.00,6320.00,1.22,1.36
3476,4.41195300,0.056700,0.210000,88.300,0.57000,1.390,0.27900,160.00,6280.00,1.25,1.28
3477,4.37809000,0.057400,0.220000,87.800,0.38000,1.430,0.17300,330.00,5570.00,1.32,1.88
3478,1.57329180,0.026480,0.000000,86.570,1.27100,1.271,0.82300,350.00,5400.00,1.00,1.06
3479,2.31142430,0.033400,0.000000,88.800,1.55000,1.112,1.50000,310.00,5600.00,0.93,1.01
3480,4.08605200,0.054600,0.110000,85.900,2.32000,1.390,1.14400,380.00,6580.00,1.30,1.75
3481,4.61442000,0.051700,0.200000,85.800,0.42000,1.400,0.21300,225.00,5240.00,0.87,0.87
3482,5.08429800,0.062060,0.000000,88.100,0.95000,1.240,0.66500,,5911.00,1.24,1.69
3483,3.86813820,0.045250,0.000000,86.710,0.26000,1.057,0.29100,50.00,4715.00,0.83,0.81
3484,4.95465800,0.061800,0.000000,89.600,0.96000,1.330,0.54500,140.00,6400.00,1.28,1.43
3485,3.71302030,0.048530,0.000000,87.120,0.59000,1.164,0.49900,245.00,5763.00,1.11,1.22
3486,2.90367470,0.046190,0.000000,84.900,2.24200,1.460,0.94000,345.00,6059.00,1.56,2.26
3487,2.21674210,0.037080,0.000000,81.600,1.54610,1.270,0.96000,340.00,6250.00,1.39,1.98
3488,4.08722000,0.055120,0.000000,87.400,1.88000,1.160,1.59600,,6036.00,1.34,2.07
3489,2.13775000,0.037000,0.000000,79.810,0.95000,1.560,0.33000,120.00,5970.00,1.48,1.64
3490,2.48419300,0.037500,0.000000,82.000,1.07000,1.270,0.69000,260.00,6100.00,1.14,1.26
3491,1.80988600,0.033000,0.000000,88.000,0.92000,1.830,0.20100,120.00,6250.00,1.46,1.73
3492,1.36003090,0.024000,0.000000,89.400,1.76000,1.210,1.33000,93.00,5500.00,1.00,0.95
3493,2.17517632,0.036200,0.000000,83.200,0.89000,1.700,0.23940,550.00,6100.00,1.17,1.60
3494,3.66238660,0.053500,0.000000,83.300,0.90000,2.090,0.13000,240.00,6600.00,1.38,1.53
3495,8.15871500,0.080100,0.310000,88.550,2.24400,1.038,,87.00,5600.00,1.03,0.94
3496,4323.00000000,5.280000,0.000000,,9.45000,,,87.00,5600.00,1.03,0.94
3497,3.06785234,0.034400,0.002000,89.020,0.53800,0.999,0.71700,60.00,4143.00,0.58,0.59
3498,2.71647620,0.039080,0.066000,88.690,0.72900,1.429,0.33200,,5870.00,1.08,1.28
3499,2.70578200,0.044700,0.000000,87.900,1.24000,1.670,0.35400,200.00,6490.00,1.63,2.18
3500,4.97125200,0.059000,0.000000,88.900,0.30000,1.040,0.35000,300.00,5510.00,1.11,1.05
3501,8.52348650,0.077100,0.000000,88.368,0.69400,0.942,1.10400,125.00,5314.00,0.84,0.75
3502,2.65567770,0.039000,0.000000,89.690,1.26500,1.240,0.88000,,6112.00,1.09,0.94
3503,4.95400000,0.064310,0.000000,88.000,0.56000,1.700,0.14600,,6431.00,1.45,2.08
3504,3.35642270,0.042700,0.193000,89.400,5.90000,1.040,7.00000,,5130.00,0.92,0.88
3505,3.91624300,0.056200,0.000000,82.100,0.63000,1.630,0.19300,340.00,6430.00,1.55,1.98
